"","Location","X","newDates","snips","items","sources","URL","Date","wellFormed","week","weekNum","lng","lat","adminName1"
"3567","TAIWAN",2903,"Monday, April 16, 2012","TAIWAN - The Taiwanese veterinary authorities have reported further cases of low pathogenic avian influenza in I-Lan affecting native chicken.","More Cases of LPAI in I-Lan","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2100",2012-04-16,TRUE,1,-276,"121","24",""
"3568","TAIWAN",1286,"Wednesday, May 20, 2015","TAIWAN - There have been several further outbreaks of highly pathogenic avian flu in Taiwan, of both the H5N8 and H5N2 serotypes.","More Outbreaks of Avian Flu in Taiwan","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=660",2015-05-20,TRUE,3,-115,"121","24",""
"3569","TAIWAN",246,"Monday, August 05, 2013","TAIWAN - The Taiwanese veterinary authorities have reported two outbreaks of low pathogenic avian influenza (LPAI) in Hua-Lien affecting ducks.","LPAI Outbreaks Detected in Taiwan","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=1700",2013-08-05,TRUE,1,-208,"121","24",""
"3570","TAIWAN",875,"Monday, December 29, 2014","TAIWAN - After a wild bird in the north-east of Taiwan tested positive for an H7 virus, ducks at a farm in the same region tested positive for an H5 variant of the avian influenza virus.","Taiwan Reports Low-path Avian Flu in Wild Birds, Poultry","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=1080",2014-12-29,TRUE,1,-135,"121","24",""
"3571","TAIWAN",159,"Friday, May 03, 2013","TAIWAN - On 24 April 2013, Taiwan's Central Epidemic Command Center (CECC) confirmed the island's first case of H7N9 avian influenza in a 53 year-old Taiwan male. This is the first confirmed H7N9 incident outside of mainland China.Taiwan's authorities have announced that, starting on 17 May 2013, poultry slaughter in traditional markets will be banned due to H7N9 concerns.","Taiwan to Ban Wet Market Poultry Slaughter Due to H7N9","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=1800",2013-05-03,TRUE,5,-222,"121","24",""
"3572","TAIWAN",393,"Tuesday, November 26, 2013","TAIWAN - This report, by Sung-Hsi Wei and others, is the first of human infection with a wild avian influenza A H6N1 virus. A unique clade of H6N1 viruses with a G228S substitution of haemagglutinin have circulated persistently in poultry in Taiwan. These viruses continue to evolve and accumulate changes, increasing the potential risk of human-to-human transmission. The report highlights the continuous need for preparedness for a pandemic of unpredictable and complex avian influenza.","Human Infection with Avian Influenza A H6N1 Virus: an Epidemiological Analysis","The Lancet Respiratory Medicine","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=1560",2013-11-26,TRUE,2,-192,"121","24",""
"3573","TAIWAN",1824,"Tuesday, March 07, 2017","TAIWAN - Taiwan has imposed a ban on imports of all poultry-related products from Tennessee and imports of poultry meat from Wisconsin after the two U.S. states reported avian influenza outbreaks.","Taiwan Bans Poultry Imports from 2 US States Plagued by Avian Flu","Focus Taiwan","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=120",2017-03-07,TRUE,2,-21,"121","24",""
"3574","TAIWAN",1631,"Monday, March 07, 2016","TAIWAN - Five new outbreaks of Low pathogenic avian influenza (LPAI) have been reported on poultry farms in Chinese Taipei.","249,490 Chickens Die in Taiwan Avian Influenza Outbreak","ThePoultrySite","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=320",2016-03-07,TRUE,1,-73,"121","24",""
"3575","TAIWAN",1799,"Monday, December 22, 2008","TAIWAN - Taiwan officials have confirmed an outbreak of bird flu following a two-month investigation and the slaughter of 18,000 chickens, prompting Japan to ban poultry from the island, the Council of Agriculture said on Monday.","Taiwan Confirms Bird Flu Case in Poultry","Reuters","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3220",2008-12-22,TRUE,1,-449,"121","24",""
"3576","TAIWAN",384,"Wednesday, December 04, 2013","TAIWAN - Routine surveillance has revealed a duck flock in the east of the country to be infected with the H5N3 low-pathogenic subtype of the avian influenza virus.","Taiwanese Ducks Infected with Low-pathogenic Avian Flu","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=1560",2013-12-04,TRUE,3,-191,"121","24",""
"3577","TAIWAN",2907,"Wednesday, April 11, 2012","TAIWAN - The Taiwanese veterinary authorities have reported an outbreak of low pathogenic avian influenza affecting ducks in I-Lan.","Taiwan Ducks Affected by LPAI","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2100",2012-04-11,TRUE,3,-277,"121","24",""
"3578","TAIWAN",1046,"Tuesday, March 03, 2015","TAIWAN - Debate is ongoing in Taiwan on the source of the H5N8 highly pathogenic avian influenza virus that has caused such heavy losses to the poultry sector recently; one group says the authorities were too quick to identify the source as wild birds.","Cause of Avian Flu Outbreaks Challenged in Taiwan","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=900",2015-03-03,TRUE,2,-126,"121","24",""
"3579","TAIWAN",1299,"Thursday, May 14, 2015","TAIWAN - Four outbreaks of H5N8 high-path avian flu in geese and native chickens have been noted in a new official report. The cases occurred between mid-January and late April 2015.","Four Outbreaks on High-path Avian Flu Reported by Taiwan","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=660",2015-05-14,TRUE,4,-116,"121","24",""
"3580","TAIWAN",1728,"Wednesday, September 28, 2016","TAIWAN - Over 100 birds died due to an outbreak of highly pathogenic avian influenza on a backyard poultry holding in Taiwan recently.","Avian Flu Kills 500 Birds on Backyard Holding in Taiwan","ThePoultrySite","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=220",2016-09-28,TRUE,3,-44,"121","24",""
"3581","TAIWAN",1256,"Tuesday, May 05, 2015","TAIWAN - A total of 10 new outbreaks of highly pathogenic avian flu have been officially reported, five of the H5N8 subtype and H5N2 was confirmed in the other five. The outbreaks were in counties where previous cases have occurred; eight were in native chickens and two in geese.","Avian Flu Rumbles on in Taiwan's Poultry","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=700",2015-05-05,TRUE,2,-117,"121","24",""
"3582","TAIWAN",3026,"Tuesday, December 11, 2012","TAIWAN - An outbreak of H5N2 highly pathogenic avian influenza in native chickens has been reported to the OIE.","Another Avian Flu Outbreak in Taiwan","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=1980",2012-12-11,TRUE,2,-242,"121","24",""
"3583","TAIWAN",1411,"Tuesday, July 21, 2015","TAIWAN - There have been two more outbreaks of highly pathogenic avian influenza in Taiwan.","Two More Avian Flu Outbreaks in Taiwan","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=540",2015-07-21,TRUE,2,-106,"121","24",""
"3584","TAIWAN",1080,"Thursday, March 05, 2015","TAIWAN - The Council of Agriculture (COA) has introduced regulations on poultry farming as bird flu continues to spread. It is estimated that 4.2 million domestic poultry have been culled on 853 farms since the current outbreaks started.","Further Bird Flu Spread in Taiwan Prompts New Controls","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=880",2015-03-05,TRUE,4,-126,"121","24",""
"3585","TAIWAN",1936,"Wednesday, September 06, 2017","TAIWAN - Chickens at two slaughterhouses in Taipei and New Taipei City were confirmed to be infected with the H5N8 avian influenza virus, the Council of Agriculture (COA) said last week.","Poultry Keepers Urged to Prepare for Winter Avian Flu Threat","Taipei Times","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=20",2017-09-06,TRUE,3,5,"121","24",""
"3586","TAIWAN",1677,"Tuesday, October 21, 2008","TAIWAN - The Centers for Disease Control (CDC) yesterday announced the first flu fatality of the fall. The victim was a 75-year-old woman who died four days after contracting the illness.","CDC Urges Public to Get Flu Shots after Local Death","Taipei Times","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3340",2008-10-21,TRUE,2,-458,"121","24",""
"3587","TAIWAN",905,"Wednesday, January 14, 2015","TAIWAN - More than 25,000 geese at 11 farms in three regions have been culled over the last two days after testing positive for the H5N8 or H5N2 variants of the highly pathogenic avian influenza virus.","More Than 25,000 Geese Culled Due to Bird Flu in Taiwan","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=1040",2015-01-14,TRUE,3,-133,"121","24",""
"3588","TAIWAN",1433,"Wednesday, August 05, 2015","TAIWAN - There have been four more outbreaks of highly pathogenic avian influenza in Taiwan.","More Avian Flu Found in Taiwan","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=520",2015-08-05,TRUE,3,-104,"121","24",""
"3589","TAIWAN",1643,"Thursday, April 14, 2016","TAIWAN - Four new outbreaks of highly pathogenic avian influenza have been discovered in Taiwan.","More Avian Flu Found in Taiwan","ThePoultrySite","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=300",2016-04-14,TRUE,4,-68,"121","24",""
"3590","TAIWAN",2931,"Monday, April 30, 2012","TAIWAN - Low-pathogenic avian influenza (LPAI) virus has been found on a duck farm in the west of the country during routine surveillance.","More Low-Path Bird Flu Found in Taiwan Ducks","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2080",2012-04-30,TRUE,1,-274,"121","24",""
"3591","TAIWAN",1020,"Thursday, February 12, 2015","TAIWAN - In the latest week of reports, the veterinary authority says there have been 110 new outbreaks of highly pathogenic avian flu of the H5N3, H5N8 and H5N2 subtypes, affecting more than 702,000 poultry (mainly geese but also ducks, chickens and turkeys) across most of the western half of the island.","Update on High-path Avian Flu Outbreaks in Poultry in Taiwan","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=940",2015-02-12,TRUE,4,-129,"121","24",""
"3592","TAIWAN",2891,"Tuesday, March 20, 2012","TAIWAN - The Taiwanese veterinary authorities have reported further cases of highly pathogenic avian influenza in Chang-Hua.","HPAI Kills More Layers","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2120",2012-03-20,TRUE,2,-280,"121","24",""
"3593","TAIWAN",2606,"Tuesday, April 12, 2011","TAIWAN - An outbreak of low-pathogenic avian influenza has been reported in the Chai-I region of western Taiwan.","Low-Path Bird Flu Reported in Taiwan","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2400",2011-04-12,TRUE,2,-329,"121","24",""
"3594","TAIWAN",1923,"Wednesday, December 27, 2017","TAIWAN - Dr Tai-Hwa Shih, Chief Veterinary Officer at the Ministry of Agriculture in Taipei, has reported two outbreaks of the H5N6 strain of low pathogenic avian influenza at two farms located in Zhushan, a township in Taiwan.","Taiwan Reports Low-Path H5N6 Bird Flu","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=20",2017-12-27,TRUE,3,21,"121","24",""
"3595","TAIWAN",929,"Wednesday, January 21, 2015","TAIWAN - More than half a million poultry have already been culled in Taiwan following the detection of one of the three high-path avian influenza virus subtypes circulating in the country. The government is offering full compensation to affected farmers and is considering whether poultry meat imports are required to meet demand at Chinese New Year.","Taiwan Set to Import Poultry Meat as Bird Flu Outbreaks Continue","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=1020",2015-01-21,TRUE,3,-132,"121","24",""
"3596","TAIWAN",1560,"Tuesday, November 24, 2015","TAIWAN - Five new outbreaks of low pathogenic avian influenza have been found in Taiwan.","Low Path Avian Flu Outbreaks Found in Taiwan","ThePoultrySite","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=400",2015-11-24,TRUE,2,-88,"121","24",""
"3597","TAIWAN",167,"Friday, May 17, 2013","TAIWAN - According to Y.C. Lo and colleagues at the Centers for Disease Control in Taipei, on 3 April 2013, suspected and confirmed cases of influenza A(H7N9) virus infection became notifiable in the primary care sector in Taiwan, and detection of the virus became part of the surveillance of severe community-acquired pneumonia.On 24 April, the first imported case, reported through both surveillance systems, was confirmed in a man returning from China by sequencing from endotracheal aspirates after two negative throat swabs. Three of 139 contacts were ill and tested influenza A(H7N9)-negative. ","Surveillance of Avian Influenza A(H7N9) Virus Infection in Humans and Detection of the First Imported Human Case in Taiwan, 3 April to 10 May 2013","Eurosurveillance","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=1780",2013-05-17,TRUE,5,-220,"121","24",""
"3598","TAIWAN",1816,"Monday, January 16, 2017","TAIWAN - Both the H5N2 and H5N8 strains of highly pathogenic avian influenza are still causing problems in Taiwan, with more outbreaks reported to the World Organisation for Animal Health (OIE) last week.","Taiwan Battling Two Bird Flu Virus Types","ThePoultrySite","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=140",2017-01-16,TRUE,1,-28,"121","24",""
"3599","TAIWAN",908,"Wednesday, January 14, 2015","TAIWAN - The veterinary authority reported nine outbreaks of H5N2 highly pathogenic avian influenza on goose farms on 8 and 9 January. Six were in Yunlin county in the west of the country, two in neighbouring Chiayi country and one in Pingtung county in the south. Abnormal deaths and sudden death were observed in 10,720 of the 29,250 breeding and fattening birds in these flocks. Movement of birds has been halted and culling of the remaining birds has begun.","Taiwan Reports Nine Outbreaks of  H5N2 Avian Flu in Goose Flocks","OIE","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=1040",2015-01-14,TRUE,3,-133,"121","24",""
"3600","TAIWAN",414,"Monday, December 09, 2013","TAIWAN - It has been revealed that a woman who was hospitalized in Taiwan after she developed a high fever, cough and shortness of breath, was the victim of a rare strain of 'bird flu'.","New 'H6N1' Bird Flu Reported in Taiwan","Digital Journal","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=1540",2013-12-09,TRUE,1,-190,"121","24",""
"3601","TAIWAN",919,"Monday, January 12, 2015","TAIWAN - The H5N2 avian influenza virus was detected at four goose farms in Yunlin and a duck farm in Pingtung as H5N8 avian flu has hit a goose farm in Chiayi.","H5N2, H5N8 Bird Flu Hit Taiwanese Poultry Farms","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=1040",2015-01-12,TRUE,1,-133,"121","24",""
"3602","TAIWAN",1755,"Monday, October 24, 2016","TAIWAN - An outbreak of highly pathogenic avian influenza in Taiwan has killed thousands of birds on a poultry farm.","Bird Flu Kills Poultry on Taiwan Farm","ThePoultrySite","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=200",2016-10-24,TRUE,1,-40,"121","24",""
"3603","TAIWAN",2820,"Wednesday, January 11, 2012","TAIWAN - Immediate notification of low pathogenic avian influenza (H5N2) has been given in Chinese Taipei.","Low-Pathogenic Avian Flu Alert in Taipei","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2200",2012-01-11,TRUE,3,-290,"121","24",""
"3604","TAIWAN",1878,"Thursday, April 06, 2017","TAIWAN - Two Yunlin County chicken farms and a New Taipei City poultry slaughterhouse have been confirmed as infected with the highly pathogenic H5N2 avian influenza virus, resulting in thousands of chickens being culled, officials said.","More Poultry Culled Amid Flu Outbreak in New Taipei City","Taipei Times","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=80",2017-04-06,TRUE,4,-17,"121","24",""
"3605","TAIWAN",1678,"Friday, April 22, 2016","TAIWAN - Three new outbreaks of highly pathogenic avian influenza have been reported in Taiwan.","More Avian Flu of Two Types Affecting Poultry Farms in Taiwan","ThePoultrySite","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=280",2016-04-22,TRUE,5,-67,"121","24",""
"3606","TAIWAN",2302,"Friday, March 05, 2010","TAIWAN - Birds on another farm have tested positive for low pathogenic avian influenza (LPAI) during routine surveillance.","More Low-Path Bird Flu Found in Taiwan","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2700",2010-03-05,TRUE,5,-387,"121","24",""
"3607","TAIWAN",1640,"Tuesday, February 23, 2016","TAIWAN - Six new outbreaks of highly pathogenic avian influenza have been found in Taiwan.","More Bird Flu Discovered in Taiwan","ThePoultrySite","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=320",2016-02-23,TRUE,2,-75,"121","24",""
"3608","TAIWAN",1382,"Tuesday, July 14, 2015","TAIWAN - There have been three more outbreaks of highly pathogenic avian influenza in Taiwan.","Further Avian Flu Outbreaks Affecting Taiwan","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=560",2015-07-14,TRUE,2,-107,"121","24",""
"3609","TAIWAN",1365,"Friday, June 19, 2015","TAIWAN - Two new outbreaks of highly pathogenic avian influenza subtype H5N2 have been confirmed in Taiwan.","Two New Avian Flu Outbreaks in Taiwan","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=580",2015-06-19,TRUE,5,-111,"121","24",""
"3610","TAIWAN",1538,"Wednesday, November 04, 2015","TAIWAN - There have been five more outbreaks of H5N2 highly pathogenic avian influenza in Taiwan.","More Avian Flu Hits Poultry Farms in Taiwan","ThePoultrySite","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=420",2015-11-04,TRUE,3,-91,"121","24",""
"3611","TAIWAN",1626,"Monday, March 14, 2016","TAIWAN - Three more outbreaks of highly pathogenic avian influenza have been found in Taiwan.","Taiwan Reports More Bird Flu Outbreaks","ThePoultrySite","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=320",2016-03-14,TRUE,1,-72,"121","24",""
"3612","TAIWAN",129,"Friday, November 24, 2006","TAIWAN - Despite frequent exchanges between the two countries, a suspected case of bird flu in South Korea is expected to have little impact on Taiwan, a government official said yesterday.","S. Korea bird flu to have little impact on Taiwan","The China Post","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4880",2006-11-24,TRUE,5,-558,"121","24",""
"3613","TAIWAN",1261,"Thursday, May 14, 2015","TAIWAN - There were seven outbreaks of H5N2 low-pathogenic avian influenza on chicken farms in the west of the country between 22 January and 6 February 2015.","Taiwan Reports Seven New Outbreaks of Low-path Avian Flu","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=680",2015-05-14,TRUE,4,-116,"121","24",""
"3614","TAIWAN",1831,"Friday, February 17, 2017","TAIWAN - Taiwan's government is banning the transportation of poultry for seven days starting today (17 February) as part of ongoing efforts to contain the spread of bird flu, the Council of Agriculture (COA) announced on Thursday.","Taiwan Bans Poultry Movement to Curb Bird Flu Spread","ThePoultrySite","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=120",2017-02-17,TRUE,5,-24,"121","24",""
"3615","TAIWAN",1335,"Monday, June 01, 2015","TAIWAN - There have been further outbreaks of two different serotypes of highly pathogenic avian influenza in Taiwan.","Avian Flu Continues to Affect Taiwan","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=620",2015-06-01,TRUE,1,-113,"121","24",""
"3616","TAIWAN",1155,"Monday, April 06, 2015","TAIWAN - More than 7,600 geese have been affected in the two latest outbreaks of H5N2 highly pathogenic avian influenza (HPAI) in Taiwan.","Two New High-path Bird Flu Outbreaks in Taiwan's Geese","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=800",2015-04-06,TRUE,1,-121,"121","24",""
"3617","TAIWAN",1607,"Tuesday, September 23, 2008","TAIWAN - Here’s a concept you’ve probably never heard of: ?viral sovereignty.? This dangerous idea comes to us courtesy of Indonesian Minister of Health Siti Fadilah Supari, who asserts that deadly viruses are the sovereign property of individual nations - even though they cross borders and could pose a pandemic threat to all the world’s peoples. Political leaders around the world should take note - and take very strong action.","‘Viral Sovereignty’ Must Be Stamped Out to Save Lives","Taipei Times","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3400",2008-09-23,TRUE,2,-462,"121","24",""
"3618","TAIWAN",2892,"Monday, March 19, 2012","TAIWAN - The Taiwanese veterinary authorities have reported a second outbreak of low pathogenic avian influenza in Nan-T'ou.","Taiwan Reports LPAI in Layers","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2120",2012-03-19,TRUE,1,-280,"121","24",""
"3619","TAIWAN",139,"Friday, April 26, 2013","TAIWAN - As of 25 April 2013 (16:30 CET), one laboratory-confirmed case of human infection with the virus has been reported by the Taipei Centres for Disease Control (CDC).The patient is a 53-year-old man who had been working in Jiangsu province from 28 March to 9 April 2013. He returned from Jiangsu via Shanghai on 9 April 2013, and became ill on 12 April 2013. The patient was laboratory confirmed with the virus on 24 April 2013.To date, a total of 109 laboratory-confirmed cases of human infection with avian influenza A(H7N9) virus including 22 deaths have been reported to WHO.","Human Infection with Avian Influenza A(H7N9) Virus - Update 25 April 2013","WHO","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=1820",2013-04-26,TRUE,5,-223,"121","24",""
"3620","TAIWAN",2911,"Wednesday, April 04, 2012","TAIWAN - The Taiwanese veterinary authorities have reported an outbreak of low pathogenic avian influenza affecting native chickens at a poultry market in Taipei.","LPAI Detected in Native Chickens","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2100",2012-04-04,TRUE,3,-278,"121","24",""
"3621","TAIWAN",1936,"Thursday, February 12, 2009","TAIWAN - Since last month, eight people are known to have been infected with the H5N1 strain of the avian influenza virus, of whom five have died. Strangely, the UN Food and Agriculture Organization has received no reports of H5N1 infection in birds from the Chinese Ministry of Agriculture. It could be that the Chinese government is hiding information about infections among poultry.","A Bird Flu Epidemic in the Making","Taipei Times","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=3080",2009-02-12,TRUE,4,-442,"121","24",""
"3622","TAIWAN",1103,"Thursday, March 26, 2015","TAIWAN - There have been two new outbreaks of H5N2 highly pathogenic avian flu on goose farms in western Taiwan.","Avian Flu Hits Two More Taiwanese Goose Flocks","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=840",2015-03-26,TRUE,4,-123,"121","24",""
"3623","TAIWAN",1588,"Thursday, January 21, 2016","TAIWAN - The latest bird flu outbreaks to be reported in Taiwan include one case in a wild bird.","Taiwan Reports Seven New Bird Flu Outbreaks","ThePoultrySite","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=360",2016-01-21,TRUE,4,-80,"121","24",""
"3624","TAIWAN",730,"Monday, August 04, 2014","TAIWAN - The Taiwanese veterinary authorities, in conjunction with the World Organisation for Animal Health (OIE), have carried out intensified surveillance in accordance with the OIE Terrestrial Animal Health Code for three months after the H5N2 outbreak was detected.","Intensified Surveillance Carried Out in Taiwan","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=1220",2014-08-04,TRUE,1,-156,"121","24",""
"3625","TAIWAN",943,"Thursday, January 29, 2015","TAIWAN - More than one million poultry - mainly geese - have been affected by the latest 197 outbreaks of highly pathogenic avian influenza in the west of the country. Virus strains H5N3, H5N2 and H5N8, on some cases in combination in a single outbreak, have been identified.","Avian Flu Situation in Taiwanese Poultry Worsens","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=1000",2015-01-29,TRUE,4,-131,"121","24",""
"3626","TAIWAN",1564,"Thursday, January 07, 2016","TAIWAN - Ten more outbreaks of highly pathogenic avian influenza have been reported in Taiwan.","Thousands of Poultry Destroyed in Taiwan Bird Flu Outbreaks","ThePoultrySite","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=380",2016-01-07,TRUE,4,-82,"121","24",""
"3627","TAIWAN",2593,"Tuesday, March 22, 2011","TAIWAN - Routine surveillance has revealed H5N2 low pathogenic avian influenza (LPAI) in native poultry on a breeding farm in the west of the country.","Routine Surveillance Reveals Low-Path Bird Flu in TW","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2420",2011-03-22,TRUE,2,-332,"121","24",""
"3628","TAIWAN",1212,"Thursday, April 23, 2015","TAIWAN - The authorities have confirmed seven outbreaks in commercial poultry of the H5N2 variant of low-pathogenic avian flu, dating back to January and February this year.","Seven Outbreaks of Low-path Avian Flu Confirmed in Taiwan","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=740",2015-04-23,TRUE,4,-119,"121","24",""
"3629","TAIWAN",705,"Thursday, July 03, 2014","TAIWAN - On 22-23 and 25 April 2014, Taipei Centers for Disease Control (CDC) reported 2 additional laboratory-confirmed cases of human infection with avian influenza A(H7N9). These are the third and fourth cases with infection of avian influenza A(H7N9) virus reported from Taipei CDC.Details of the cases are as follows:The patient reported on 22 April is a 44-year-old woman from Nanjing, Jiangsu Province, China, who travelled to Taipei with a 33-member tourist group. She was ill on 12 April and had been to a local hospital in Nanjing. The patient had an underlying medical condition. Despite general weakness and poor appetite, she travelled to Taipei with the group on 17 April. She was admitted to hospital in Taipei on 19 April and subsequently transferred to a medical centre on 20 April. She was laboratory confirmed on 22 April. Within one week before disease onset she had purchased a slaughtered chicken at a wet market and cooked in Mainland China.Taipei CDC obtained the list of the other 32 tour members on 22 April; the tour group returned to its origin on 24 April. As of 23 April, one member developed fever.The patient reported on 25 April is a previously healthy 39 year-old man who frequently travels across the Taiwan Strait. He became ill on 19 April and was hospitalised on 23 April. He was laboratory confirmed on 25 April. The patient visited Beijing and Jiangsu from 31 March to 19 April. He denied exposure to poultry or wet markets while in Mainland China. ","Human Infection with Avian Influenza A(H7N9) Virus – Update 2 July","WHO","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=1240",2014-07-03,TRUE,4,-161,"121","24",""
"3630","TAIWAN",1444,"Tuesday, August 25, 2015","TAIWAN - There have been two more outbreaks of highly pathogenic avian influenza in Taiwan.","More Outbreaks of Avian Flu Found in Taiwan","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=500",2015-08-25,TRUE,2,-101,"121","24",""
"3631","TAIWAN",2619,"Wednesday, March 30, 2011","TAIWAN - The Centers for Disease Control (CDC) warned the public yesterday of the health risks associated with poultry smuggling, after customs officials found 32 larks in the hand luggage of a man returning from mainland China where H5N1 avian influenza is prevalent. ","Smuggled Birds a Threat to Public's Health","China Post","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2400",2011-03-30,TRUE,3,-331,"121","24",""
"3632","TAIWAN",1883,"Wednesday, June 21, 2017","TAIWAN - A poultry farm in Tainan's Xiaying District was confirmed on Sunday to be infected with the highly pathogenic H5N2 avian influenza virus, leading to the culling of 34,072 birds, the city's Animal Health Inspection and Protection Office said.","Tainan Culls Chickens Amid Avian Flu Threat","Focus Taiwan","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=60",2017-06-21,TRUE,3,-6,"121","24",""
"3633","TAIWAN",45,"Wednesday, October 18, 2006","TAIWAN - Taiwan is covering its poultry and pig farms with nets to prevent migratory birds from infecting local flocks and livestock with the deadly H5N1 bird flu virus, an agricultural official said on Tuesday. ","Officials step up efforts in H5N1 prevention","MyeGov","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=4960",2006-10-18,TRUE,3,-563,"121","24",""
"3634","TAIWAN",3033,"Monday, November 26, 2012","TAIWAN - Routine surveillance has revealed the H5N2 low-pathogenic avian influenza (LPAI) virus in a layer flock.","Low-Path Bird Flu Detected in Taiwan","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=1980",2012-11-26,TRUE,1,-244,"121","24",""
