"","newDates","snips","items","sources","URL"
"2695","Tuesday, July 19, 2011","VIET NAM — The Ministry of Agriculture and Rural Development's Animal Health Department has announced the re-emergence of bird flu in the central Quang Tri Province after thousands of poultry were reportedly affected by the flu. 
More than 2,200 affected ducks, aged 40-days old, in Hai Lang District's Hai Thien Commune and Gio Linh District's Gio Linh Town have been culled.  
In northern Phu Tho Province, nearly 1,500 poultry in Ha Hoa District's Chinh Cong Commune died of the flu.
Two people who were allegedly affected with symptoms of fever, runny nose and chest pain were taken to the provincial hospital.","Bird Flu Re-emerges in Quang Tri Province ","Viet Nam News","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2320"
"2696","Tuesday, July 19, 2011","CHINA - On 12 July 2011, the Ministry of Agriculture (MOA) held a work meeting on avian influenza in Beijing. At the meeting, MOA made arrangements for further strengthening prevention and control of avian influenza through analysis of the latest development and problems in this regard. ","More Efforts to be Made in Prevention & Control of Bird Flu","China's Ministry of Agriculture","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2320"
"2697","Tuesday, July 19, 2011","VIET NAM - Two new outbreaks of H5N1 highly pathogenic avian influenza (HPAI) have been reported in the country.","Two More Bird Flu Outbreaks in Viet Nam","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2320"
"2698","Tuesday, July 12, 2011","US - The H7N9 subtype of the flu virus has been identified as the cause of the recent outbreak of low-pathogenic avian influenza (LPAI) in turkeys in Minnesota, and it coincided with a period of high summer temperatures.","Details Emerge of US Low-Path Bird Flu Outbreak","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2320"
"2699","Friday, July 08, 2011","BANGLADESH - One farm in the west of the country was found to have highly pathogenic avian influenza (HPAI) in June.","One New Farm Reports HPAI ","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2320"
"2700","Friday, July 08, 2011","GERMANY - Birds on five more farms have reacted positive for low-pathogenic avian influenza (LPAI)","Germany Reports More Low-Path Bird Flu","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2320"
"2701","Wednesday, September 14, 2011","VIET NAM - Bird flu has hit flocks of fowl in three of Vietnam's north-central provinces over the last two weeks, the Department of Animal Health announced yesterday, 13 September. 
Hoang Van Nam, the department chief, said at a meeting of the National Anti-Bird Flu Committee that the bird flu virus H5N1 had been detected in the central provinces of Quang Tri and Quang Ngai, and in the northern province of Thai Binh.","Bird flu Outbreak Strikes Three Provinces ","Thanh Nien News","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2300"
"2702","Monday, September 12, 2011","ASSAM, INDIA - The state is on alert after the detection of the highly pathogenic avian influenza (HPAI) virus in poultry in villages in the Dhubri district on 10 September.","Bird Flu Alert in Assam","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2300"
"2703","Friday, September 09, 2011","VIET NAM - A mutant strain of the deadly bird flu H5N1 virus detected in Vietnam does not appear to pose an increased risk to human health, the United Nations said on Monday.","Viet Nam Mutant Bird Flu No Greater Threat","Bangkok Post","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2300"
"2704","Wednesday, September 07, 2011","PHILIPPINES - Environment Secretary Ramon Paje has warned the public, particularly bird lovers, not to touch wild birds to avoid infection from the deadly bird flu virus.
 
","People Warned Not to Touch Wild Birds","philSTAR","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2300"
"2705","Tuesday, September 06, 2011","SOUTH KOREA - Korea has regained its bird-flu free status after no further cases of the disease were confirmed, promising a brighter future for the country's poultry exports. 
No cases of the highly pathogenic strain of avian flu occurred between 29 December last year and 16 May this year, a spokesman for the Ministry for Food, Agriculture, Forestry and Fisheries said on Sunday (4 September). 
","Korea Declared Bird-Flu Free Again ","The Chosunilbo","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2300"
"2706","Tuesday, September 06, 2011","MALAYSIA - Deaths of any poultry must be reported to the Veterinary Services Department immediately, its director-general, Datuk Dr Abdul Aziz Jamaluddin, said on 4 September.
He said it was important for farmers and members of the public to report these cases because the government was on a high alert for the avian influenza (H5N1) virus, which causes bird flu. 
""With the reports, preventive measures can be taken immediately, now that the virus is stronger after it was reported that a mutant virus was detected in several parts of Asia,"" he said during a press conference yesterday. ","All Poultry Deaths Must be Reported","New Straits Times","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2300"
"2707","Tuesday, September 06, 2011","VIET NAM - Three new outbreaks of H5N1 highly pathogenic avian influenza (HPAI) have been reported in the central and northern regions of the country.","Viet Nam Reports Three New Outbreaks of Bird Flu","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2300"
"2708","Monday, September 05, 2011","VIET NAM - Experts urge better detection and poultry production practices in response to a new mutant strain of H5N1 appearing in the northern and central parts of the country. 
More hygienic practices have been urged for poultry farmers, traders and slaughterers in Viet Nam after the United Nations warned against a mutant strain of the deadly bird flu virus in Asia.","New Bird Flu Virus Mutation Threatens Viet Nam ","Thanh Nien News","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2300"
"2709","Monday, September 05, 2011","CANADA - As wild birds begin their fall migration, Canada's seventh annual Inter-Agency Wild Bird Influenza Survey is underway. The survey is part of global efforts advocated by the World Organisation for Animal Health (OIE) and the United Nations Food and Agriculture Organization (FAO) to detect highly pathogenic avian influenza viruses that could threaten the agricultural sector and human health.
","Canada's Wild Bird Survey for Bird Flu Underway","CFIA","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2300"
"2710","Thursday, September 01, 2011","CHINA - China faces a tough challenge if it wants to curb a regional outbreak of bird flu in the coming autumn and winter, said the nation's top veterinarian, Yu Kangzhen, yesterday (31 August).  ","China Faces Tough Challenge to Control Bird Flu","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2300"
"2711","Thursday, September 01, 2011","THAILAND - The authorities are vigilant for the possibility of an outbreak of bird flu after patients contracting the disease were reported in neighbouring countries, MCOT reported on Tuesday (30 August).
","Thailand on Alert for Bird Flu Outbreak ","ASEAN-China Center","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2300"
"2712","Thursday, September 01, 2011","PHILIPPINES - The Department of Health (DOH) said yesterday that there is still no cause for alarm over the mutant strain of bird flu virus (H5N1) found in some poultry farms in northern and central Viet Nam, adding that the Philippines remains free from bird flu. 
""We are still bird flu-free. The problem is on the poultry. There is no sustained human-to-human transmission. What (we) have is animal-to-human transmission,"" said DOH Assistant Secretary, Dr Eric Tayag.
","""No Cause for Alarm"" Says Manila","PhilSTAR","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2300"
"2713","Thursday, September 01, 2011","GLOBAL - The World Health Organization (WHO) and the World Organization for Animal Health (OIE) have taken pains to downplay the significance of a new H5N1 avian influenza variant that another major international organisation warned about this week.
","WHO & OIE Downplay Importance of New H5N1 Variant","CIDRAP","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2300"
"2714","Thursday, September 01, 2011","GLOBAL - OIE closely follows the evolution of avian influenza in domestic and wild birds around the world, and acknowledges the recent identification of an H5N1 virus described as clade 2.3.2.1.
Small genetic changes are known to routinely occur in influenza A viruses, including those that may affect humans or animals. The emergence of the H5N1 virus, such as clade 2.3.2.1 is one of such genetic mutations taking place as part of the natural evolution of the virus. This is not immediate cause for alert.
 ","OIE Statement on Avian Influenza H5N1 Clade 2.3.2.1 ","OIE","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2300"
"2715","Tuesday, August 30, 2011","GLOBAL - FAO has urged countries to increased their level of preparedness and surveillance urged against a new variant of H5N1 highly pathogenic avian influenza (HPAI).","FAO Warns of New H5N1 Bird Flu Variant","FAO","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2300"
"2716","Tuesday, August 30, 2011","SOUTH AFRICA - The H5 subtype of the highly pathogenic avian influenza (HPAI) virus was found at another ostrich farm in the Western Cape last month, according to a serology test.","Signs of Bird Flu Virus Found at Another Ostrich Farm","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2300"
"2717","Tuesday, August 23, 2011","INDONESIA - The Avian Influenza Research Center at Airlangga University in Surabaya has synthesised avian influenza vaccine seed stocks.
""The seed stocks are reconstructed from the avian influenza virus in Indonesia and could kill the virus,"" head researcher, Chairul Anwar Nidom, said on Sunday.
The research, which began six months ago and involved molecular biologists from Japan, cost two billion rupiah (US$234,000).
By completing the research, Dr Nidom said, the government now had the option of producing seed stocks in large quantities.
In Indonesia, 170 strains of the avian influenza virus have been identified that could infect animals, humans or both.","Flu Vaccine Seed Stock Synthesised","Jakarta Post","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2300"
"2718","Monday, August 22, 2011","CAMBODIA - The Ministry of Health (MoH) of the Kingdom of Cambodia has announced a confirmed case of human infection with avian influenza A (H5N1) virus. 
The case was a six-year-old girl from Taing Thleung Village, Mepring Commune, Cheung Prey District, Kampong Cham Province. She developed symptoms on 7 August and was admitted to hospital on 12 August but she died two days later. 
The girl is the 18th person in Cambodia to become infected with the H5N1 virus and the 16th to die from complications of the disease. All eight cases of H5N1 infections in humans in Cambodia this year have been fatal.
 ","Avian Influenza – Situation in Cambodia - Update 6","WHO","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2300"
"2719","Friday, August 12, 2011","GERMANY - The threat of avian influenza (AI) viruses to humans in Europe in 2005 prompted the Robert Koch Institute to establish a routine monitoring instrument condensing information on all human AI cases worldwide reported from the World Health Organization (WHO) and other sources into a line list for further analysis.","Avian Influenza A(H5N1) in Humans: New Insights from a Line List of World Health Organization Confirmed Cases, September 2006 to August 2010","Eurosurveillance","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2300"
"2720","Thursday, August 11, 2011","INDONESIA - A single vaccination of commercial broilers does not reduce transmission of the H5N1 highly pathogenic avian influenza (HPAI) virus, according to research carried out in Indonesia. 
","Single Vaccination of Broilers Does Not Reduce Transmission of H5N1","ThePoultrySite Feature","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2300"
"2721","Wednesday, October 19, 2011","LOMBOK, INDONESIA - Health officials confirmed yesterday (18 October) that bird flu has been detected in poultry on the island of Lombok, although no human cases of the disease have been reported. ","Bird Flu Detected in Poultry on Lombok Island","Wire Update","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2280"
"2722","Monday, October 17, 2011","INDONESIA - Health authorities in Bali said on Friday (14 October) that the bird flu virus that killed two children there last week had spread to eight of nine districts on the island, while residents in neighbouring Lombok are reporting similar chicken deaths. 

","Bird Flu Spreads to Most Bali Districts; Lombok on Edge over Poultry Deaths","Jakarta Globe","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2280"
"2723","Thursday, October 13, 2011","GLOBAL - WHO reports that there have been 50 cases of H5N1 flu in humans so far this year, 26 of whom died. Most of the victims have been in Egypt (32 cases; 12 deaths) but there were also eight cases in both Indonesia and Cambodia and two in Bangladesh.
These latest figures bring the totals since 2003 to 566 cases, of whom 332 have died.","WHO Reports 50 Human H5N1 Cases So Far This Year","World Health Organization","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2280"
"2724","Thursday, October 13, 2011","IRAN - Highly pathogenic avian influenza (HPAI) has broken out in village ducks at two locations in the north of the country.","Iran Reports First Bird Flu Outbreaks","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2280"
"2725","Tuesday, October 11, 2011","VIET NAM - Viet Nam, in cooperation with the United Nations Development Program (UNDP) and the Food and Agriculture Organization (FAO), organized a workshop in Hanoi on 7 October to finalise the  implementations in Phase 2 of the UN-Vietnam Joint Program to fight against Highly Pathogenic Avian Influenza (HPAI) during 2007-2011.","Viet Nam, UN Review Fight against Highly Pathogenic Avian Influenza","Xinhua (China)","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2280"
"2726","Tuesday, October 11, 2011","INDONESIA - The Ministry of Health has announced a confirmed case of human infection with avian influenza A(H5N1) virus.  
The case is an one-year-old girl from West Jakarta district, DKI Jakarta Province. She developed symptoms and was treated at a health care facility on 8 August. She died on 25 August. 
Of the 179 cases confirmed to date in Indonesia, 147 have been fatal. ","Avian Influenza – Situation in Indonesia - Update 6","World Health Organization","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2280"
"2727","Friday, September 30, 2011","UGANDA - Health officials have warned of a possibility of the bird flu virus entering Uganda. The country continues to stay free of the H5N1 virus that causes Avian influenza, even as it remains pronounced in Asian nations. On the continent, it is mostly registered in Egypt. Health officials recently addressed journalists on how to take precautions and report accurately about the virus.","Officials Warn of Bird Flu Outbreak","AllAfrica.com","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2280"
"2728","Tuesday, September 27, 2011","WEST BENGAL, INDIA - Culling operation has been completed in the Betai and Puntimari areas of Tehatta-I and the authorities are now carrying out sanitation work by using bleaching powder and calcium bicarbonate dust for disinfecting those areas from where the birds were collected. ","WB Culling Operation Ends","The Statesman","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2280"
"2729","Monday, September 26, 2011","INDIA - The Centre and the state on September 19 published reports of bird flu having struck Bengal yet again after the samples were tested positive for the H5 strain of avian influenza by Bhopal's High Security Animal Disease Laboratory. It was announced by the animal resource development department that about 51,000 hens and ducks would be culled within a 3-km radius of Nadia's Tehatta I block. Surveillance was also conducted within a 10-km radius of the affected area.","Bird Flu Only in Nadia","The Times of India","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2280"
"2730","Monday, September 26, 2011","BANGLADESH - Avian influenza, commonly known as bird flu, is of grave concern for the country's livestock as its morbidity and mortality rates are too high, it does not respond to any treatment, and no vaccination is effective against it, according to experts.","Biosecurity Steps Stressed to Control Bird Flu","The Daily Star","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2280"
"2731","Friday, September 23, 2011","SOUTH AFRICA - Evidence of the bird flu virus has been found at three further ostrich farms in the Western Cape.","Bird Flu Found at Three More Ostrich Farms","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2280"
"2732","Wednesday, September 21, 2011","WEST BENGAL, INDIA - Bird flu has struck the state yet again and culling of poultry birds started across 13 villages of Nadia's Tehatta I block on Tuesday (20 September).
State animal resources development minister Nure Alam Chowdhury went on a recce of the affected Tehatta I block on Tuesday.
""Around 51,000 hens and ducks will be culled within a three-kilometre radius of the affected zone,"" said A.K. Agarwal, secretary of the ARD department, at Writers' Buildings. Besides culling, surveillance will continue within a 10-km radius of the affected area.","Culling Begins in West Bengal","Times of India","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2280"
"2733","Tuesday, September 20, 2011","INDIA - Sickness and death from 'H5N1' pale into insignificance when compared to many other infectious diseases that plague the world. But the dangers from new flu strains go well beyond those posed by this virus.","This Threat is Not Just for the Birds","The Hindu","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2280"
"2734","Tuesday, September 20, 2011","WEST BENGAL, INDIA - Fresh cases of bird flu were reported from West Bengal's southern district of Nadia, official reports said today, 20 September. 
Though the cases were not yet alarming, the fear of a bird flu (H5N1) was confirmed by the laboratory in Bhopal. 
Culling of poultry birds like chicken and ducks by veterinary workers would begin in an area covering about 25 villages. ","Bird Flu Confirmed in West Bengal District","Sify News","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2280"
"2735","Tuesday, September 20, 2011","SOUTH AFRICA - Once filled with hundreds of ostriches, the fields of the Klein Karoo are strangely empty.
An outbreak of bird flu has forced South African farmers to slaughter thousands of ostriches, undermining the economy of this valley in the south of the country.
First detected on 9 April, bird flu spread quickly through the ostrich stock, raised mainly for their meat.
South Africa accounts for 77 per cent of the global ostrich market, and the EU buys 90 per cent of its exports. Or did, until Brussels banned the meat because of the outbreak.
","Bird Flu Batters SA Ostrich Farms","Fin24","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2280"
"2736","Tuesday, September 20, 2011","WEST BENGAL, INDIA - A new outbreak of H5N1 highly pathogenic avian influenza (HPAI) has been reported in a rural backyard poultry in a West Bengali village. ","Further Outbreak of High-Path Bird Flu Reported","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2280"
"2737","Monday, September 19, 2011","BANGLADESH - Bangladesh will share a new strain of bird flu virus, identified as a possible pandemic threat, with US Centres for Disease Control and Prevention (US CDC) to develop 'seed virus,' key ingredient to make a vaccine in emergency. 
""We will share the vaccine for scientific use,"" said health secretary Muhammad Humayun Kabir as he confirmed about the sharing of the H9N2 strain of bird flu — A/Bangladesh/0994/2011 (H9N2). 
The strain was found in humans in March and recently confirmed by US CDC after its sequencing. ","Bangladesh to Help Make Bird Flu Vaccine ","BD News 24","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2280"
"2738","Monday, September 19, 2011","EGYPT - Highly pathogenic avian influenza A(H5N1) infections are continuing to occur in poultry and humans in Egypt. There is now a concern that the veterinary control measures may be insufficient to keep a check on the continuing outbreaks in poultry, with potential implications for human health in Europe, according to a report from the European Centre for Diseases Prevention and Control (ECDC).
However, ECDC concludes in its rapid risk assessment, that there is no evidence of a significant change in the pattern of human illness and deaths related to A(H5N1) virus infections, and there are certainly no epidemiological data or analyses consistent with adaptation of these viruses to humans in Egypt. ","ECDC Assessment on A(H5N1) Highly Pathogenic Avian Influenza in Egypt","ECDC","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2280"
"2739","Monday, September 19, 2011","US - Ilaria Capua, DVM, PhD, has been named the winner of the 2011 Penn Vet World Leadership in Animal Health Award.
Dr. Capua's expertise as virologist, epidemiologist and communicator uniquely positions her as a worldwide leader in the field of avian influenza. She has used that position to foster a closer working relationship between the animal and human health professions. 

","Ilaria Capua Wins 2011 Penn Vet World Leadership in Animal Health Award ","FAO","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2280"
"2740","Thursday, September 15, 2011","CAMBODIA - A new outbreak of H5N1 highly pathogenic avian influenza (HPAI) has been reported in a village flock.","Cambodia Reports New Bird Flu Outbreak","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2280"
"2741","Friday, November 18, 2011","TAIWAN - The Taiwanese veterinary authorities have reported an outbreak of low pathogenic avian influenza (LPAI), at Zhupei City located in Northern Taiwan's Hsinchu.","Low Pathogenic Bird Flu Breaks Out in Taiwan","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2260"
"2742","Thursday, November 17, 2011","CHINA - The bird flu virus, also known as H5N1, seems to exist widely in the poultry markets, particularly in South China, posing a tough challenge for the nation's epidemic intervention work, senior experts warned.","Bird Flu Virus Found in Poultry Markets","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2260"
"2743","Wednesday, November 16, 2011","DHAKA, BANGLADESH - Over 11,000 poultry birds were culled and 43,000 eggs destroyed after the bird flu virus was detected at a poultry farm in Bangladesh.","Bird Flu Detected on Bangladesh Farm","NewKerala.com","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2260"
"2744","Tuesday, November 15, 2011","SOUTH AFRICA - The South African veterinary authorities have reported three outbreaks of highly pathogenic avian influenza (HPAI) in the Eastern Cape and Western Cape provinces.","Highly Pathogenic Avian Flu in South Africa","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2260"
"2745","Friday, November 11, 2011","VIET NAM - One new outbreak of highly pathogenic avian influenza (HPAI) has been reported at a farm in the north of the country.","One New Bird Flu Outbreak Reported","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2260"
"2746","Friday, November 11, 2011","WEST BENGAL, INDIA - Nearly 500 chickens died in the Kulti area of Asansol in three days spreading apprehension of Bird Flu outbreak in the area.","Bird Flu Outbreak Feared in Kulti ","The Statesman","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2260"
"2747","Tuesday, November 08, 2011","CAMBODIA - There has been one outbreak of highly pathogenic avian influenza (HPAI) in the north-west of the country.","Bird Flu Outbreak in NW Cambodia","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2260"
"2748","Monday, November 07, 2011","CAMBODIA - Avian influenza A (H5N1) virus, or bird flu, has broken out in northwestern Cambodia, according to a statement received Friday from the Ministry of Agriculture. 
The statement, published on 3 November, said the bird flu has occurred in O'Pong Morn village, Ta Kream commune, Ba Nan district, Battambang province in northwestern Cambodia.
","Sick Birds Allegedly Sold ahead of H5N1 Cull","Xinhua","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2260"
"2749","Monday, November 07, 2011","CAMBODIA - The owner of a poultry farm in Battambang is denying allegations that he tried to keep an outbreak of bird flu at his farm secret, and that he sold hundreds of sick or dead birds for consumption in the provincial capital before the H5N1 outbreak was detected.
","Bird Flu Monitoring Starts in Azerbaijan","Phnom Penh Post","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2260"
"2750","Thursday, November 03, 2011","AZERBAIJAN - The State Veterinary Service (SVS) of the Ministry of Agriculture continues monitoring for control over bird flu infection via migratory birds. 
","Avian Influenza - Situation in Egypt - Update 56","Today.AZ","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2260"
"2751","Thursday, November 03, 2011","EGYPT - The Ministry of Health of Egypt has notified WHO of one case of human infection with avian influenza A (H5N1) virus. 
The case is a one-year-old boy from Mahala district, Gharbia governorate. He developed symptoms on 17 September and has recovered after treatment with oseltamivir. 
Of the 152 cases confirmed to date in Egypt, 52 have been fatal.","Low Pathogen Bird Flu in Wild Birds","WHO","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2260"
"2752","Wednesday, November 02, 2011","CANADA - The Canadian Food Inspection Agency (CFIA) has confirmed a low pathogenicity H7 avian influenza virus in wild birds in central and western Canada.","Farmers Receive Bird Flu Compensation","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2260"
"2753","Wednesday, November 02, 2011","BANGLADESH - Cash and poultry materials of Tk 29 lakh were given to 141 farmers of Joypurhat Sadar upazila on Friday evening as compensation for culling their fowls due to avian influenza. ","Two New Suspected Bird Flu Cases Hit Bali","The Daily Star","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2260"
"2754","Wednesday, November 02, 2011","BALI, INDONESIA - A mother and daughter are being treated at the Sanglah General Hospital in Denpasar, Bali, after contracting suspected bird flu.
","Import of Poultry Prohibited in Aizawl District","JakartaGlobe","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2260"
"2755","Tuesday, November 01, 2011","MIZORAM, INDIA - Deputy Commissioner of Aizawl district Shurbhir Singh today issued prohibitory order banning import of chicken, egg and chicken product from neighbouring states. ","HK Holds Exercise to Prepare for Avian Flu Outbreak","MoneyControl.com","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2260"
"2756","Monday, October 31, 2011","HONG KONG - The Agriculture, Fisheries and Conservation Department (AFCD) of Hong Kong on Thursday conducted a field simulation exercise to review its preparedness in case a poultry culling operation is required in response to an outbreak of highly pathogenic avian influenza (HPAI) in the territory. 
The exercise provided a scenario for relevant staff to familiarise themselves with the work procedures and biosecurity measures for carrying out the operation, and to identify areas for improvement in the response plans.
","Dutch Declare Low-Path Bird Flu Resolved","Xinhua","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2260"
"2757","Friday, October 28, 2011","NETHERLANDS - With no new outbreaks since the end of June, the low pathogenic avian influenza (LPAI) has been resolved. ","Avian Influenza – Situation in Indonesia - Update 7","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2260"
"2758","Thursday, October 27, 2011","INDONESIA - The Ministry of Health has announced two new confirmed cases of human infection with avian influenza A(H5N1) virus. 
The first case is a five-year old girl from Bangli district in Bali Province, who developed symptoms on 27 September and died on 9 October.
The second case is a 10-year old boy, the brother of the first case. He developed symptoms on 30 September and died on 10 October.
Of the 181 cases confirmed to date in Indonesia, 149 have been fatal. ","Germany Cleared of Low-Path Bird Flu","World Health Organization","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2260"
"2759","Thursday, October 27, 2011","GERMANY - The veterinary authority reports no new outbreaks of low-pathogenic avian influenza (LPAI) since July.","Bird Flu Vaccination Spurs Virus Evolution","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2260"
"2760","Tuesday, October 25, 2011","GLOBAL - Inadequate poultry immunisation programmes may cause higher mutations rates in the bird flu virus, rendering the vaccine ineffective and increasing the threat of cross-species transmission, according to recnetly published research.
",NA,"The Scientist","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2260"
"2761","Thursday, December 22, 2011","GENERAL - A debate is ongoing as to whether two controversial bird flu studies should be made public, according to the US National Institutes of Health (NIH).","Fear over Controversial Flu Studies ","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2240"
"2762","Monday, December 19, 2011","HONG KONG - A seagull found dead at Yuen Long on 13 December has tested positive for H5N1 highly pathogenic avian influenza (HPAI). ","Wild Bird Found Dead with H5N1","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2240"
"2763","Friday, December 16, 2011","INDIA - In a worrying development, hundreds of crows have died in Jharkhand due to bird flu, a government official said Thursday.","Bird Flu Killing Crows in Jharkhand","The Asian Age","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2240"
"2764","Friday, December 16, 2011","HONG KONG - A Hong Kong school was closed on Friday after a dead bird found in the southern Chinese city was tested positive for the deadly H5 strain of the bird flu virus, health officials said.","Hong Kong School Closed in Bird Flu Scare ","The Straits Times","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2240"
"2765","Friday, December 16, 2011","EGYPT - The Ministry of Health and Population has notified WHO of two cases of human infection with avian influenza A (H5N1) virus.‬‪
The two cases are a mother and her young child from Dakahlia Governorate. Both developed symptoms on 26 November 2011. ‬‪The mother was admitted to a hospital on 1 December 2011 and received oseltamivir on admission. The child was hospitalised on 2 December 2011 and received oseltamivir on admission. The mother was 24 weeks pregnant. She died on 3 December 2011. The child is in stable condition.‬‪
Investigations into the source of infection indicate that both cases had exposure to sick and dead backyard poultry (chicken and turkeys).‬‪ 
Of the 155 cases confirmed to date in Egypt, 53 have been fatal.","Avian Influenza - Situation in Egypt - Update 58","World Health Orgnaization","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2240"
"2766","Thursday, December 15, 2011","TIBET - Dr Zhang Zhongqui, Director General of China Animal Disease Control Centre from the Veterinary Bureau, Ministry of Agriculture, has reported an outbreak of highly pathogenic avian influenza in a village near Lhasa.","Highly Pathogenic Bird Flu Reported in Tibet","ThePoultrySite News Desk","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2240"
"2767","Thursday, December 15, 2011","NEPAL - It has been proved that there is no bird flu after tests of the dead broiler chickens were made a few days ago in Ghurmi Bazaar of Lekhani VDC of Udayapur district.","Udayapur Devoid of Bird Flu ","The Himalayan","http://www.thepoultrysite.com/bird-flu/bird-flu-news.php?offset=2240"
